,Assists,Deaths,GPM,Kills,Match Counter,Match ID,Match Length (s),Player ID,Player Slot,Win Y/N,XPM
22405,15,2,330,2,1,243224689,2902,4294967295,130,1,393
22406,15,7,342,6,1,243224689,2902,72363148,131,1,338
22407,14,14,299,2,1,243224689,2902,4294967295,132,1,351
22408,2,9,227,1,1,207688741,1706,4294967295,0,0,294
22409,4,5,140,0,1,207688741,1706,1049332,1,0,203
22410,5,6,178,0,1,207688741,1706,100599348,2,0,229
22411,2,5,216,2,1,207688741,1706,72363148,3,0,229
22412,3,4,406,5,1,207688741,1706,46667982,4,0,492
22413,8,3,418,3,1,207688741,1706,45872411,128,1,510
22414,10,0,583,8,1,207688741,1706,4294967295,129,1,555
22415,12,3,565,7,1,207688741,1706,4294967295,130,1,569
22416,10,1,497,5,1,207688741,1706,93699624,131,1,536
22417,14,2,377,6,1,207688741,1706,57167549,132,1,405
22418,16,1,438,11,1,190598920,2525,77312504,0,1,474
22419,22,4,356,4,1,190598920,2525,80809746,1,1,407
22420,21,2,375,9,1,190598920,2525,56408443,2,1,460
22421,23,0,296,6,1,190598920,2525,58733210,3,1,372
22422,17,1,287,6,1,190598920,2525,37429194,4,1,334
22423,5,3,174,0,1,190598920,2525,1049332,128,0,174
22424,3,10,295,4,1,190598920,2525,100599348,129,0,261
22425,4,9,273,0,1,190598920,2525,72363148,130,0,282
22426,2,8,377,4,1,190598920,2525,46667982,131,0,469
22427,4,6,447,0,1,190598920,2525,84850537,132,0,360
22428,4,5,235,2,1,156171374,1551,100599348,0,0,344
22429,4,6,124,0,1,156171374,1551,1049332,1,0,175
22430,1,8,308,4,1,156171374,1551,46667982,2,0,301
22431,4,4,251,2,1,156171374,1551,72363148,3,0,302
22432,2,7,359,3,1,156171374,1551,52123433,4,0,452
22433,16,3,329,0,1,156171374,1551,814952,128,1,431
22434,4,0,631,3,1,156171374,1551,4294967295,129,1,588
22435,11,6,421,5,1,156171374,1551,4294967295,130,1,510
22436,5,1,550,6,1,156171374,1551,4294967295,131,1,499
22437,8,1,583,14,1,156171374,1551,4294967295,132,1,686
22438,15,4,324,11,1,147691594,2538,1049332,0,1,437
22439,11,5,515,9,1,147691594,2538,46667982,1,1,642
22440,16,6,421,11,1,147691594,2538,100599348,2,1,579
22441,18,5,443,8,1,147691594,2538,4294967295,3,1,677
22442,16,5,376,7,1,147691594,2538,72363148,4,1,480
22443,9,10,248,9,1,147691594,2538,67450712,128,0,373
22444,9,12,275,4,1,147691594,2538,4294967295,129,0,315
22445,9,9,350,4,1,147691594,2538,4294967295,130,0,428
22446,8,7,280,3,1,147691594,2538,4294967295,131,0,351
22447,11,10,314,3,1,147691594,2538,64618157,132,0,365
22448,8,3,247,5,1,139368360,2294,1049332,0,1,335
22449,11,1,497,14,1,139368360,2294,46667982,1,1,471
22450,14,4,308,5,1,139368360,2294,37877370,2,1,348
22451,19,5,333,6,1,139368360,2294,4294967295,3,1,467
22452,18,4,287,6,1,139368360,2294,4294967295,4,1,392
22453,4,8,226,5,1,139368360,2294,4294967295,128,0,280
22454,8,6,171,2,1,139368360,2294,85356105,129,0,223
22455,8,6,259,5,1,139368360,2294,110284257,130,0,365
22456,5,7,202,3,1,139368360,2294,116107967,131,0,230
22457,5,9,213,1,1,139368360,2294,4294967295,132,0,276
22458,19,7,278,4,1,1867279102,2568,101338368,0,0,341
22459,8,13,336,8,1,1867279102,2568,109280316,1,0,359
22460,21,7,285,4,1,1867279102,2568,35858898,2,0,352
22461,15,8,531,15,1,1867279102,2568,4294967295,3,0,591
22462,16,6,474,10,1,1867279102,2568,105864627,4,0,566
22463,12,12,436,7,1,1867279102,2568,46667982,128,1,463
22464,12,4,647,3,1,1867279102,2568,30999748,129,1,723
22465,8,4,580,21,1,1867279102,2568,86740711,130,1,664
22466,11,14,347,6,1,1867279102,2568,47067153,131,1,314
22467,11,8,461,4,1,1867279102,2568,106912270,132,1,315
22468,4,9,193,0,1,1838392366,3264,1049332,0,0,216
22469,10,6,329,5,1,1838392366,3264,6289444,1,0,426
22470,8,9,468,7,1,1838392366,3264,86727455,2,0,521
22471,13,8,566,5,1,1838392366,3264,86740711,3,0,377
22472,8,11,308,9,1,1838392366,3264,46667982,4,0,359
22473,20,7,622,7,1,1838392366,3264,121462421,128,1,607
22474,13,4,649,17,1,1838392366,3264,110663151,129,1,595
22475,11,8,361,10,1,1838392366,3264,174196982,130,1,387
22476,16,8,384,5,1,1838392366,3264,196487425,131,1,476
22477,10,0,373,4,1,1838392366,3264,167057419,132,1,449
22478,25,6,370,7,1,1825677108,3306,46667982,0,1,473
22479,17,8,389,4,1,1825677108,3306,1049332,1,1,384
22480,16,6,590,13,1,1825677108,3306,4294967295,2,1,589
22481,14,8,564,20,1,1825677108,3306,86740711,3,1,590
22482,21,5,370,4,1,1825677108,3306,1049667,4,1,476
22483,11,9,469,9,1,1825677108,3306,129862656,128,0,533
22484,19,9,274,3,1,1825677108,3306,43074101,129,0,363
22485,11,12,536,12,1,1825677108,3306,111306981,130,0,583
22486,12,8,529,7,1,1825677108,3306,136580395,131,0,600
22487,5,11,208,2,1,1825677108,3306,4294967295,132,0,207
22488,11,5,469,6,1,1703799064,1648,46667982,0,1,417
22489,11,6,497,8,1,1703799064,1648,30999748,1,1,438
22490,13,2,699,17,1,1703799064,1648,86740711,2,1,617
22491,10,3,422,2,1,1703799064,1648,1049667,3,1,379
22492,16,4,578,8,1,1703799064,1648,6289444,4,1,463
22493,4,9,254,1,1,1703799064,1648,101964993,128,0,268
22494,6,9,414,5,1,1703799064,1648,4294967295,129,0,378
22495,3,9,243,4,1,1703799064,1648,64645328,130,0,206
22496,3,8,403,6,1,1703799064,1648,171568822,131,0,445
22497,7,6,295,2,1,1703799064,1648,36180115,132,0,278
22498,23,5,415,7,1,1636152142,1947,165912442,0,1,406
22499,12,2,774,14,1,1636152142,1947,4294967295,1,1,702
22500,20,3,539,8,1,1636152142,1947,4294967295,2,1,535
22501,17,5,438,9,1,1636152142,1947,46667982,3,1,504
22502,18,8,328,6,1,1636152142,1947,94923783,4,1,323
22503,13,10,491,4,1,1636152142,1947,4294967295,128,0,513
22504,3,8,416,9,1,1636152142,1947,83930527,129,0,437
22505,6,9,268,5,1,1636152142,1947,4294967295,130,0,266
22506,9,9,212,2,1,1636152142,1947,116291496,131,0,194
22507,11,8,288,2,1,1636152142,1947,4294967295,132,0,267
22508,19,2,498,6,1,1636105775,1725,46667982,0,1,507
22509,26,5,516,8,1,1636105775,1725,4294967295,1,1,549
22510,20,6,513,8,1,1636105775,1725,94923783,2,1,407
22511,14,4,426,6,1,1636105775,1725,186840623,3,1,389
22512,9,2,656,17,1,1636105775,1725,124395208,4,1,590
22513,5,6,331,3,1,1636105775,1725,101779337,128,0,424
22514,4,11,248,4,1,1636105775,1725,109404965,129,0,267
22515,3,10,206,1,1,1636105775,1725,115296615,130,0,180
22516,5,9,267,4,1,1636105775,1725,4294967295,131,0,254
22517,1,9,359,4,1,1636105775,1725,106892879,132,0,357
22518,13,7,569,12,1,1633796286,2483,1887602,0,1,638
22519,9,5,680,7,1,1633796286,2483,196773488,1,1,749
22520,15,9,391,7,1,1633796286,2483,4294967295,2,1,410
22521,21,7,463,15,1,1633796286,2483,46667982,3,1,544
22522,24,9,393,4,1,1633796286,2483,4294967295,4,1,473
22523,8,6,483,8,1,1633796286,2483,54418692,128,0,596
22524,11,9,385,9,1,1633796286,2483,4294967295,129,0,467
22525,8,6,424,12,1,1633796286,2483,4294967295,130,0,566
22526,9,19,280,5,1,1633796286,2483,94923783,131,0,304
22527,10,11,368,3,1,1633796286,2483,100624065,132,0,417
22528,8,6,366,6,1,1625866877,2441,4294967295,0,0,374
22529,7,7,499,12,1,1625866877,2441,171634168,1,0,552
22530,17,11,375,2,1,1625866877,2441,114847407,2,0,453
22531,7,11,387,8,1,1625866877,2441,93436337,3,0,498
22532,7,8,420,7,1,1625866877,2441,4294967295,4,0,555
22533,20,9,348,2,1,1625866877,2441,129278434,128,1,374
22534,18,7,405,8,1,1625866877,2441,46667982,129,1,483
22535,17,7,598,11,1,1625866877,2441,4294967295,130,1,599
22536,10,4,541,11,1,1625866877,2441,32864810,131,1,634
22537,18,8,489,6,1,1625866877,2441,116835328,132,1,611
22538,0,9,328,0,1,1618080836,1720,85483857,0,0,306
22539,3,9,516,4,1,1618080836,1720,4294967295,1,0,335
22540,1,11,253,2,1,1618080836,1720,84584798,2,0,228
22541,1,6,531,5,1,1618080836,1720,205693246,3,0,512
22542,2,10,259,2,1,1618080836,1720,9820,4,0,126
22543,25,5,496,5,1,1618080836,1720,4294967295,128,1,508
22544,5,4,480,7,1,1618080836,1720,125845797,129,1,466
22545,16,1,544,12,1,1618080836,1720,46667982,130,1,636
22546,15,0,655,14,1,1618080836,1720,86740711,131,1,661
22547,8,4,371,4,1,1618080836,1720,75983529,132,1,334
22548,4,7,265,3,1,1609978036,1615,30216112,0,0,264
22549,3,9,227,0,1,1609978036,1615,33811476,1,0,226
22550,3,2,296,1,1,1609978036,1615,68467307,2,0,374
22551,7,3,206,1,1,1609978036,1615,47432456,3,0,205
22552,3,8,362,3,1,1609978036,1615,22915626,4,0,338
22553,8,5,432,7,1,1609978036,1615,46667982,128,1,337
22554,8,1,649,6,1,1609978036,1615,30999748,129,1,575
22555,5,1,407,3,1,1609978036,1615,57286961,130,1,333
22556,10,1,591,8,1,1609978036,1615,86740711,131,1,501
22557,6,1,716,4,1,1609978036,1615,20216629,132,1,743
22558,4,7,510,2,1,1609381124,1327,4294967295,0,0,463
22559,6,5,229,2,1,1609381124,1327,67964448,1,0,163
22560,9,8,433,1,1,1609381124,1327,78247976,2,0,166
22561,1,4,498,7,1,1609381124,1327,4294967295,3,0,558
22562,8,9,340,1,1,1609381124,1327,80417817,4,0,214
22563,8,5,483,2,1,1609381124,1327,4294967295,128,1,331
22564,2,0,763,1,1,1609381124,1327,86577763,129,1,735
22565,10,6,464,10,1,1609381124,1327,100599348,130,1,365
22566,14,2,506,10,1,1609381124,1327,46667982,131,1,372
22567,9,2,753,9,1,1609381124,1327,4294967295,132,1,736
22568,29,13,267,3,1,1586613260,4573,86750028,0,0,363
22569,11,6,602,23,1,1586613260,4573,4294967295,1,0,425
22570,20,12,277,3,1,1586613260,4573,135639872,2,0,328
22571,13,12,464,9,1,1586613260,4573,33363824,3,0,425
22572,26,12,558,2,1,1586613260,4573,4294967295,4,0,429
22573,10,4,599,12,1,1586613260,4573,35307969,128,1,425
22574,16,4,581,13,1,1586613260,4573,86740711,129,1,425
22575,13,10,437,17,1,1586613260,4573,6257166,130,1,428
22576,24,12,390,10,1,1586613260,4573,46667982,131,1,426
22577,29,11,374,2,1,1586613260,4573,79542158,132,1,411
22578,26,13,417,12,1,1553299842,3495,46667982,0,1,520
22579,16,10,514,22,1,1553299842,3495,100355350,1,1,573
22580,23,15,370,5,1,1553299842,3495,4294967295,2,1,406
22581,28,15,446,9,1,1553299842,3495,98263170,3,1,440
22582,20,8,379,5,1,1553299842,3495,4294967295,4,1,460
22583,19,17,328,4,1,1553299842,3495,26865496,128,0,425
22584,22,15,382,6,1,1553299842,3495,44105295,129,0,361
22585,12,13,628,20,1,1553299842,3495,46719223,130,0,563
22586,25,7,647,25,1,1553299842,3495,128492938,131,0,557
22587,24,6,345,4,1,1553299842,3495,100884598,132,0,494
22588,4,8,316,3,1,1533133628,1748,124075261,0,0,355
22589,5,9,266,1,1,1533133628,1748,4294967295,1,0,276
22590,3,10,357,3,1,1533133628,1748,4294967295,2,0,247
22591,6,10,231,3,1,1533133628,1748,107222454,3,0,194
22592,6,8,235,3,1,1533133628,1748,191474218,4,0,236
22593,9,1,774,14,1,1533133628,1748,57286961,128,1,678
22594,19,6,560,9,1,1533133628,1748,46667982,129,1,492
22595,12,2,556,6,1,1533133628,1748,86740711,130,1,467
22596,15,3,635,10,1,1533133628,1748,100599348,131,1,560
22597,3,2,566,6,1,1533133628,1748,62746403,132,1,388
22598,8,10,384,4,1,1466499483,1947,4294967295,0,0,486
22599,10,8,208,1,1,1466499483,1947,4294967295,1,0,226
22600,6,6,239,3,1,1466499483,1947,212994029,2,0,249
22601,2,6,396,1,1,1466499483,1947,103790270,3,0,423
22602,9,9,401,6,1,1466499483,1947,4294967295,4,0,550
22603,5,4,657,13,1,1466499483,1947,196711301,128,1,606
22604,13,2,441,6,1,1466499483,1947,46667982,129,1,478
22605,13,5,396,4,1,1466499483,1947,124905758,130,1,339
22606,13,2,587,9,1,1466499483,1947,113441015,131,1,607
22607,21,4,420,7,1,1466499483,1947,47640578,132,1,414
22608,20,9,390,5,1,1466464510,2153,47640578,0,1,426
22609,15,6,459,4,1,1466464510,2153,148844752,1,1,536
22610,11,5,575,16,1,1466464510,2153,4294967295,2,1,607
22611,14,12,306,3,1,1466464510,2153,70810247,3,1,278
22612,14,5,515,8,1,1466464510,2153,51269951,4,1,610
22613,12,6,287,5,1,1466464510,2153,46667982,128,0,392
22614,14,7,282,2,1,1466464510,2153,98667397,129,0,349
22615,5,8,255,7,1,1466464510,2153,4294967295,130,0,252
22616,16,9,353,8,1,1466464510,2153,121995225,131,0,438
22617,7,6,462,14,1,1466464510,2153,113441015,132,0,554
22618,9,13,393,4,1,1463889132,2214,91842672,0,0,521
22619,9,12,427,11,1,1463889132,2214,40318169,1,0,534
22620,12,12,350,6,1,1463889132,2214,206209705,2,0,379
22621,12,10,298,1,1,1463889132,2214,148347150,3,0,427
22622,11,10,311,4,1,1463889132,2214,9765617,4,0,350
22623,26,6,470,11,1,1463889132,2214,4294967295,128,1,561
22624,32,4,482,7,1,1463889132,2214,46667982,129,1,648
22625,17,5,378,5,1,1463889132,2214,39120272,130,1,403
22626,20,4,472,14,1,1463889132,2214,4294967295,131,1,655
22627,16,7,717,20,1,1463889132,2214,101757620,132,1,805
22628,18,6,404,9,1,1450689100,2873,46667982,0,1,542
22629,10,7,412,9,1,1450689100,2873,35307969,1,1,417
22630,16,2,884,16,1,1450689100,2873,86740711,2,1,687
22631,7,7,247,0,1,1450689100,2873,75051814,3,1,303
22632,0,5,624,4,1,1450689100,2873,30999748,4,1,594
22633,5,9,194,2,1,1450689100,2873,180265830,128,0,204
22634,16,8,297,5,1,1450689100,2873,4294967295,129,0,407
22635,7,8,517,14,1,1450689100,2873,123189557,130,0,683
22636,9,10,265,1,1,1450689100,2873,4294967295,131,0,308
22637,7,5,494,5,1,1450689100,2873,39917672,132,0,582
22638,21,8,504,13,1,1448700543,2924,112527917,0,1,591
22639,32,11,536,11,1,1448700543,2924,1296625,1,1,667
22640,20,9,410,13,1,1448700543,2924,95145869,2,1,437
22641,26,10,335,4,1,1448700543,2924,4294967295,3,1,405
22642,35,8,366,12,1,1448700543,2924,108524924,4,1,493
22643,21,9,322,7,1,1448700543,2924,46667982,128,0,442
22644,19,14,266,3,1,1448700543,2924,100599348,129,0,276
22645,8,8,492,17,1,1448700543,2924,6289444,130,0,641
22646,26,17,284,2,1,1448700543,2924,30999748,131,0,284
22647,16,6,591,15,1,1448700543,2924,86740711,132,0,665
22648,9,8,174,0,1,1441929123,2264,115178321,0,0,175
22649,12,14,261,8,1,1441929123,2264,198126223,1,0,260
22650,8,6,198,3,1,1441929123,2264,4294967295,2,0,295
22651,8,8,393,7,1,1441929123,2264,105688724,3,0,543
22652,6,8,424,8,1,1441929123,2264,4294967295,4,0,469
22653,23,4,352,2,1,1441929123,2264,4294967295,128,1,378
22654,13,4,412,5,1,1441929123,2264,4294967295,129,1,428
22655,18,6,394,6,1,1441929123,2264,4294967295,130,1,491
22656,11,8,450,15,1,1441929123,2264,46667982,131,1,531
22657,13,4,619,15,1,1441929123,2264,27995236,132,1,689
22658,3,2,408,8,1,1433193980,1908,130959434,0,1,303
22659,6,3,517,2,1,1433193980,1908,115108018,1,1,478
22660,14,3,655,11,1,1433193980,1908,192304182,2,1,739
22661,11,2,357,5,1,1433193980,1908,106768391,3,1,380
22662,13,4,399,4,1,1433193980,1908,46667982,4,1,383
22663,5,4,287,2,1,1433193980,1908,110541755,128,0,268
22664,3,8,236,3,1,1433193980,1908,190809505,129,0,237
22665,6,7,416,2,1,1433193980,1908,116468988,130,0,478
22666,4,7,192,1,1,1433193980,1908,100574334,131,0,241
22667,3,6,337,4,1,1433193980,1908,118463032,132,0,401
22668,11,3,367,8,1,1429053790,1980,46667982,0,1,352
22669,12,3,384,4,1,1429053790,1980,32307910,1,1,364
22670,12,4,266,2,1,1429053790,1980,47067153,2,1,295
22671,7,1,811,18,1,1429053790,1980,86740711,3,1,981
22672,14,5,484,6,1,1429053790,1980,6289444,4,1,486
22673,4,9,390,4,1,1429053790,1980,123885977,128,0,434
22674,2,9,338,4,1,1429053790,1980,75532826,129,0,329
22675,5,3,286,2,1,1429053790,1980,71872004,130,0,336
22676,8,10,135,0,1,1429053790,1980,20774374,131,0,170
22677,3,7,458,6,1,1429053790,1980,124884916,132,0,536
22678,19,8,331,4,1,1427156204,3085,36283165,0,1,443
22679,20,5,415,4,1,1427156204,3085,44111721,1,1,558
22680,14,10,555,9,1,1427156204,3085,758174,2,1,579
22681,14,9,411,10,1,1427156204,3085,4294967295,3,1,572
22682,14,8,469,10,1,1427156204,3085,82051518,4,1,583
22683,19,7,290,7,1,1427156204,3085,1049667,128,0,394
22684,14,8,447,9,1,1427156204,3085,2714892,129,0,540
22685,26,5,469,7,1,1427156204,3085,86740711,130,0,560
22686,20,8,309,6,1,1427156204,3085,46667982,131,0,427
22687,16,10,280,11,1,1427156204,3085,3450924,132,0,359
22688,9,5,280,2,1,1427024344,1687,71872004,0,1,262
22689,6,2,456,5,1,1427024344,1687,75532826,1,1,461
22690,12,2,291,2,1,1427024344,1687,20774374,2,1,190
22691,7,2,906,9,1,1427024344,1687,123885977,3,1,679
22692,9,4,346,1,1,1427024344,1687,47523589,4,1,330
22693,3,5,209,0,1,1427024344,1687,46667982,128,0,210
22694,4,3,308,2,1,1427024344,1687,86740711,129,0,305
22695,2,6,204,4,1,1427024344,1687,4294967295,130,0,220
22696,2,3,356,5,1,1427024344,1687,47067153,131,0,436
22697,3,4,214,3,1,1427024344,1687,6289444,132,0,204
22698,3,5,369,6,1,1424756191,2173,4294967295,0,0,395
22699,7,4,203,1,1,1424756191,2173,7191710,1,0,239
22700,5,8,327,7,1,1424756191,2173,25029328,2,0,424
22701,6,4,262,0,1,1424756191,2173,1295610,3,0,299
22702,5,3,212,2,1,1424756191,2173,46667982,4,0,253
22703,4,6,451,4,1,1424756191,2173,139100964,128,1,427
22704,5,2,327,1,1,1424756191,2173,130707180,129,1,337
22705,14,2,283,2,1,1424756191,2173,111943191,130,1,337
22706,2,2,676,10,1,1424756191,2173,4294967295,131,1,629
22707,10,4,478,6,1,1424756191,2173,4294967295,132,1,541
22708,21,9,264,0,1,1424666901,2591,4294967295,0,0,497
22709,18,8,537,8,1,1424666901,2591,193937694,1,0,750
22710,21,11,336,8,1,1424666901,2591,46667982,2,0,456
22711,17,9,846,25,1,1424666901,2591,31250054,3,0,763
22712,19,12,293,7,1,1424666901,2591,104483896,4,0,497
22713,23,10,432,10,1,1424666901,2591,4294967295,128,1,603
22714,13,10,497,16,1,1424666901,2591,114656987,129,1,597
22715,24,11,341,6,1,1424666901,2591,15704146,130,1,510
22716,19,9,594,10,1,1424666901,2591,4294967295,131,1,754
22717,17,10,270,6,1,1424666901,2591,4294967295,132,1,383
22718,20,8,254,2,1,1424571275,3129,178255251,0,1,345
22719,14,3,683,20,1,1424571275,3129,177253181,1,1,628
22720,9,7,657,19,1,1424571275,3129,129100703,2,1,626
22721,17,5,358,3,1,1424571275,3129,73437728,3,1,496
22722,13,8,223,2,1,1424571275,3129,176153723,4,1,318
22723,11,12,425,14,1,1424571275,3129,97989998,128,0,444
22724,8,6,564,9,1,1424571275,3129,126361478,129,0,622
22725,10,12,407,5,1,1424571275,3129,4294967295,130,0,552
22726,12,9,255,3,1,1424571275,3129,46667982,131,0,453
22727,9,11,230,0,1,1424571275,3129,4294967295,132,0,245
22728,20,8,395,9,1,1424002639,2217,46667982,0,1,567
22729,14,1,791,26,1,1424002639,2217,197575460,1,1,878
22730,28,2,332,3,1,1424002639,2217,211038803,2,1,632
22731,15,14,447,9,1,1424002639,2217,4294967295,3,1,523
22732,14,6,324,6,1,1424002639,2217,4294967295,4,1,376
22733,5,9,480,8,1,1424002639,2217,4294967295,128,0,600
22734,14,5,331,2,1,1424002639,2217,69041928,129,0,476
22735,5,14,350,13,1,1424002639,2217,112694725,130,0,389
22736,8,13,201,1,1,1424002639,2217,48927886,131,0,216
22737,11,12,387,5,1,1424002639,2217,122935070,132,0,674
22738,4,10,311,9,1,1423559669,2434,4294967295,0,0,359
22739,9,11,372,6,1,1423559669,2434,32922146,1,0,487
22740,11,11,181,2,1,1423559669,2434,87424195,2,0,220
22741,8,6,446,10,1,1423559669,2434,4294967295,3,0,716
22742,13,7,427,3,1,1423559669,2434,4294967295,4,0,497
22743,16,5,450,11,1,1423559669,2434,46667982,128,1,613
22744,10,9,294,5,1,1423559669,2434,85441395,129,1,360
22745,9,4,674,6,1,1423559669,2434,178465443,130,1,672
22746,16,5,694,20,1,1423559669,2434,4294967295,131,1,808
22747,17,8,292,3,1,1423559669,2434,47889831,132,1,331
22748,7,6,680,22,1,1421998683,3155,155753053,0,1,616
22749,20,6,433,13,1,1421998683,3155,109250721,1,1,508
22750,15,6,379,7,1,1421998683,3155,46667982,2,1,522
22751,20,1,274,1,1,1421998683,3155,4294967295,3,1,418
22752,14,8,234,1,1,1421998683,3155,95807222,4,1,260
22753,9,10,220,2,1,1421998683,3155,4294967295,128,0,319
22754,10,14,181,1,1,1421998683,3155,87068242,129,0,157
22755,11,9,459,12,1,1421998683,3155,112796127,130,0,619
22756,12,4,595,9,1,1421998683,3155,4294967295,131,0,618
22757,16,7,230,2,1,1421998683,3155,4294967295,132,0,418
22758,18,8,416,8,1,1417380556,2424,72868535,0,1,487
22759,18,8,644,18,1,1417380556,2424,4294967295,1,1,806
22760,9,8,628,11,1,1417380556,2424,54960527,2,1,607
22761,19,5,473,16,1,1417380556,2424,46667982,3,1,650
22762,17,8,318,2,1,1417380556,2424,100331433,4,1,425
22763,5,10,472,10,1,1417380556,2424,102588710,128,0,536
22764,9,14,267,3,1,1417380556,2424,89288669,129,0,348
22765,14,12,276,7,1,1417380556,2424,4294967295,130,0,354
22766,2,7,516,6,1,1417380556,2424,4294967295,131,0,626
22767,11,16,312,9,1,1417380556,2424,6343917,132,0,392
22768,3,6,212,2,1,1415091501,1911,28550644,0,0,205
22769,0,7,416,1,1,1415091501,1911,4294967295,1,0,450
22770,5,10,314,2,1,1415091501,1911,192304182,2,0,317
22771,1,5,142,0,1,1415091501,1911,4294967295,3,0,96
22772,2,8,367,2,1,1415091501,1911,87024422,4,0,344
22773,8,0,340,4,1,1415091501,1911,94434045,128,1,368
22774,10,4,433,10,1,1415091501,1911,4294967295,129,1,389
22775,14,0,451,6,1,1415091501,1911,46667982,130,1,481
22776,10,3,628,5,1,1415091501,1911,121113926,131,1,534
22777,17,2,488,10,1,1415091501,1911,123745977,132,1,518
22778,14,5,614,8,1,1405695946,2347,215107150,0,1,724
22779,16,8,544,7,1,1405695946,2347,180289108,1,1,656
22780,15,4,413,9,1,1405695946,2347,46667982,2,1,533
22781,5,5,620,10,1,1405695946,2347,67681272,3,1,828
22782,6,7,363,6,1,1405695946,2347,4294967295,4,1,361
22783,12,7,525,10,1,1405695946,2347,86754955,128,0,747
22784,14,8,280,3,1,1405695946,2347,122530690,129,0,380
22785,6,6,459,6,1,1405695946,2347,205777409,130,0,512
22786,12,13,376,7,1,1405695946,2347,89430924,131,0,412
22787,10,6,307,1,1,1405695946,2347,4294967295,132,0,536
22788,20,5,416,15,1,1405615583,3269,88417851,0,1,599
22789,31,18,444,10,1,1405615583,3269,60276031,1,1,530
22790,19,11,416,13,1,1405615583,3269,215107150,2,1,604
22791,21,5,666,16,1,1405615583,3269,180289108,3,1,595
22792,22,12,283,5,1,1405615583,3269,140758705,4,1,408
22793,23,15,200,2,1,1405615583,3269,89258124,128,0,286
22794,29,15,225,1,1,1405615583,3269,9045253,129,0,357
22795,14,5,794,20,1,1405615583,3269,91905912,130,0,594
22796,19,13,322,12,1,1405615583,3269,46667982,131,0,548
